,Observation station,Precipitation amount [mm],Snow depth [cm],Average temperature [°C],Date
8568,Helsinki Kaisaniemi,-1.0,-1,21.5,2023-06-17
8569,Helsinki Kaisaniemi,-1.0,-1,19.8,2023-06-18
8570,Helsinki Kaisaniemi,-1.0,-1,18.4,2023-06-19
8571,Helsinki Kaisaniemi,-1.0,-1,21.7,2023-06-20
8572,Helsinki Kaisaniemi,-1.0,-1,22.5,2023-06-21
8573,Helsinki Kaisaniemi,1.0,-1,19.8,2023-06-22
8574,Helsinki Kaisaniemi,-1.0,-1,21.9,2023-06-23
8575,Helsinki Kaisaniemi,-1.0,-1,18.6,2023-06-24
8576,Helsinki Kaisaniemi,1.2,-1,17.2,2023-06-25
8577,Helsinki Kaisaniemi,-1.0,-1,19.2,2023-06-26
8578,Helsinki Kaisaniemi,-1.0,-1,19.8,2023-06-27
8579,Helsinki Kaisaniemi,-1.0,-1,21.5,2023-06-28
8580,Helsinki Kaisaniemi,-1.0,-1,21.8,2023-06-29
8581,Helsinki Kaisaniemi,-1.0,-1,22.6,2023-06-30
8582,Helsinki Kaisaniemi,13.3,-1,18.1,2023-07-01
8583,Helsinki Kaisaniemi,5.1,-1,17.4,2023-07-02
8584,Helsinki Kaisaniemi,6.4,-1,14.9,2023-07-03
8585,Helsinki Kaisaniemi,0.4,-1,14.4,2023-07-04
8586,Helsinki Kaisaniemi,-1.0,-1,15.0,2023-07-05
8587,Helsinki Kaisaniemi,1.9,-1,15.2,2023-07-06
8588,Helsinki Kaisaniemi,-1.0,-1,15.5,2023-07-07
8589,Helsinki Kaisaniemi,24.6,-1,16.6,2023-07-08
8590,Helsinki Kaisaniemi,-1.0,-1,16.1,2023-07-09
8591,Helsinki Kaisaniemi,-1.0,-1,15.9,2023-07-10
8592,Helsinki Kaisaniemi,-1.0,-1,16.7,2023-07-11
8593,Helsinki Kaisaniemi,-1.0,-1,18.0,2023-07-12
8594,Helsinki Kaisaniemi,-1.0,-1,19.3,2023-07-13
8595,Helsinki Kaisaniemi,-1.0,-1,18.0,2023-07-14
8596,Helsinki Kaisaniemi,-1.0,-1,18.8,2023-07-15
8597,Helsinki Kaisaniemi,5.5,-1,19.0,2023-07-16
8598,Helsinki Kaisaniemi,5.5,-1,18.5,2023-07-17
8599,Helsinki Kaisaniemi,0.3,-1,17.3,2023-07-18
8600,Helsinki Kaisaniemi,0.4,-1,16.7,2023-07-19
8601,Helsinki Kaisaniemi,-1.0,-1,16.5,2023-07-20
8602,Helsinki Kaisaniemi,4.7,-1,16.3,2023-07-21
8603,Helsinki Kaisaniemi,1.1,-1,16.6,2023-07-22
8604,Helsinki Kaisaniemi,-1.0,-1,16.7,2023-07-23
8605,Helsinki Kaisaniemi,-1.0,-1,17.0,2023-07-24
8606,Helsinki Kaisaniemi,7.3,-1,16.4,2023-07-25
8607,Helsinki Kaisaniemi,-1.0,-1,18.0,2023-07-26
8608,Helsinki Kaisaniemi,-1.0,-1,17.3,2023-07-27
8609,Helsinki Kaisaniemi,-1.0,-1,16.3,2023-07-28
8610,Helsinki Kaisaniemi,10.8,-1,16.4,2023-07-29
8611,Helsinki Kaisaniemi,2.4,-1,18.4,2023-07-30
8612,Helsinki Kaisaniemi,4.6,-1,16.3,2023-07-31
8613,Helsinki Kaisaniemi,19.9,-1,16.6,2023-08-01
8614,Helsinki Kaisaniemi,12.6,-1,17.8,2023-08-02
8615,Helsinki Kaisaniemi,9.7,-1,17.3,2023-08-03
8616,Helsinki Kaisaniemi,2.2,-1,17.8,2023-08-04
8617,Helsinki Kaisaniemi,-1.0,-1,18.9,2023-08-05
8618,Helsinki Kaisaniemi,-1.0,-1,19.5,2023-08-06
8619,Helsinki Kaisaniemi,-1.0,-1,23.5,2023-08-07
8620,Helsinki Kaisaniemi,-1.0,-1,19.6,2023-08-08
8621,Helsinki Kaisaniemi,-1.0,-1,17.8,2023-08-09
8622,Helsinki Kaisaniemi,8.0,-1,16.0,2023-08-10
8623,Helsinki Kaisaniemi,-1.0,-1,17.0,2023-08-11
8624,Helsinki Kaisaniemi,-1.0,-1,16.4,2023-08-12
8625,Helsinki Kaisaniemi,-1.0,-1,18.0,2023-08-13
8626,Helsinki Kaisaniemi,-1.0,-1,19.2,2023-08-14
8627,Helsinki Kaisaniemi,1.2,-1,19.7,2023-08-15
8628,Helsinki Kaisaniemi,3.3,-1,20.3,2023-08-16
8629,Helsinki Kaisaniemi,-1.0,-1,19.1,2023-08-17
8630,Helsinki Kaisaniemi,3.8,-1,17.6,2023-08-18
8631,Helsinki Kaisaniemi,-1.0,-1,15.2,2023-08-19
8632,Helsinki Kaisaniemi,-1.0,-1,16.1,2023-08-20
8633,Helsinki Kaisaniemi,-1.0,-1,17.1,2023-08-21
8634,Helsinki Kaisaniemi,0.8,-1,17.2,2023-08-22
8635,Helsinki Kaisaniemi,0.3,-1,17.0,2023-08-23
8636,Helsinki Kaisaniemi,0.7,-1,16.7,2023-08-24
8637,Helsinki Kaisaniemi,-1.0,-1,17.0,2023-08-25
8638,Helsinki Kaisaniemi,1.7,-1,18.1,2023-08-26
8639,Helsinki Kaisaniemi,25.9,-1,17.2,2023-08-27
8640,Helsinki Kaisaniemi,37.8,-1,15.7,2023-08-28
8641,Helsinki Kaisaniemi,0.5,-1,17.4,2023-08-29
8642,Helsinki Kaisaniemi,34.7,-1,16.6,2023-08-30
8643,Helsinki Kaisaniemi,9.4,-1,18.1,2023-08-31
8644,Helsinki Kaisaniemi,0.5,-1,17.3,2023-09-01
8645,Helsinki Kaisaniemi,8.4,-1,14.8,2023-09-02
8646,Helsinki Kaisaniemi,-1.0,-1,15.5,2023-09-03
8647,Helsinki Kaisaniemi,-1.0,-1,16.9,2023-09-04
8648,Helsinki Kaisaniemi,0.1,-1,17.0,2023-09-05
8649,Helsinki Kaisaniemi,-1.0,-1,13.8,2023-09-06
8650,Helsinki Kaisaniemi,-1.0,-1,14.4,2023-09-07
8651,Helsinki Kaisaniemi,-1.0,-1,17.6,2023-09-08
8652,Helsinki Kaisaniemi,-1.0,-1,16.4,2023-09-09
8653,Helsinki Kaisaniemi,-1.0,-1,18.0,2023-09-10
8654,Helsinki Kaisaniemi,-1.0,-1,17.2,2023-09-11
8655,Helsinki Kaisaniemi,1.4,-1,17.2,2023-09-12
8656,Helsinki Kaisaniemi,19.2,-1,16.9,2023-09-13
8657,Helsinki Kaisaniemi,-1.0,-1,13.4,2023-09-14
8658,Helsinki Kaisaniemi,-1.0,-1,13.2,2023-09-15
8659,Helsinki Kaisaniemi,-1.0,-1,17.0,2023-09-16
8660,Helsinki Kaisaniemi,3.4,-1,14.1,2023-09-17
8661,Helsinki Kaisaniemi,-1.0,-1,11.1,2023-09-18
8662,Helsinki Kaisaniemi,17.4,-1,15.4,2023-09-19
8663,Helsinki Kaisaniemi,0.1,-1,16.1,2023-09-20
8664,Helsinki Kaisaniemi,-1.0,-1,17.6,2023-09-21
8665,Helsinki Kaisaniemi,0.3,-1,18.3,2023-09-22
8666,Helsinki Kaisaniemi,11.3,-1,16.5,2023-09-23
8667,Helsinki Kaisaniemi,-1.0,-1,15.6,2023-09-24
8668,Helsinki Kaisaniemi,-1.0,-1,13.8,2023-09-25
8669,Helsinki Kaisaniemi,-1.0,-1,15.9,2023-09-26
8670,Helsinki Kaisaniemi,0.4,-1,15.7,2023-09-27
8671,Helsinki Kaisaniemi,-1.0,-1,15.8,2023-09-28
8672,Helsinki Kaisaniemi,6.1,-1,16.5,2023-09-29
8673,Helsinki Kaisaniemi,2.1,-1,15.2,2023-09-30
8674,Helsinki Kaisaniemi,-1.0,-1,12.5,2023-10-01
8675,Helsinki Kaisaniemi,3.8,-1,12.6,2023-10-02
8676,Helsinki Kaisaniemi,34.9,-1,12.6,2023-10-03
8677,Helsinki Kaisaniemi,0.2,-1,10.9,2023-10-04
8678,Helsinki Kaisaniemi,-1.0,-1,9.2,2023-10-05
8679,Helsinki Kaisaniemi,25.0,-1,7.7,2023-10-06
8680,Helsinki Kaisaniemi,1.7,-1,7.4,2023-10-07
8681,Helsinki Kaisaniemi,-1.0,-1,4.3,2023-10-08
8682,Helsinki Kaisaniemi,-1.0,-1,3.0,2023-10-09
8683,Helsinki Kaisaniemi,2.9,-1,5.6,2023-10-10
8684,Helsinki Kaisaniemi,17.5,-1,12.3,2023-10-11
8685,Helsinki Kaisaniemi,1.2,-1,9.0,2023-10-12
8686,Helsinki Kaisaniemi,13.3,-1,9.2,2023-10-13
8687,Helsinki Kaisaniemi,5.1,-1,10.9,2023-10-14
8688,Helsinki Kaisaniemi,-1.0,-1,7.8,2023-10-15
8689,Helsinki Kaisaniemi,-1.0,-,5.9,2023-10-16
8690,Helsinki Kaisaniemi,-1.0,-1,5.0,2023-10-17
8691,Helsinki Kaisaniemi,-1.0,-1,1.7,2023-10-18
8692,Helsinki Kaisaniemi,-1.0,-1,1.9,2023-10-19
8693,Helsinki Kaisaniemi,-1.0,-1,1.7,2023-10-20
8694,Helsinki Kaisaniemi,1.2,-1,2.8,2023-10-21
8695,Helsinki Kaisaniemi,1.1,-1,4.6,2023-10-22
8696,Helsinki Kaisaniemi,-1.0,-1,3.5,2023-10-23
8697,Helsinki Kaisaniemi,-1.0,-1,1.6,2023-10-24
8698,Helsinki Kaisaniemi,2.0,-1,1.5,2023-10-25
8699,Helsinki Kaisaniemi,-1.0,-1,2.6,2023-10-26
8700,Helsinki Kaisaniemi,0.1,-1,0.9,2023-10-27
8701,Helsinki Kaisaniemi,-1.0,-1,-0.2,2023-10-28
8702,Helsinki Kaisaniemi,1.0,-1,-0.2,2023-10-29
8703,Helsinki Kaisaniemi,2.0,-1,2.1,2023-10-30
8704,Helsinki Kaisaniemi,17.6,-1,4.5,2023-10-31
8705,Helsinki Kaisaniemi,0.2,-1,3.3,2023-11-01
8706,Helsinki Kaisaniemi,-1.0,-1,1.6,2023-11-02
8707,Helsinki Kaisaniemi,-1.0,-1,4.9,2023-11-03
8708,Helsinki Kaisaniemi,9.1,-1,8.1,2023-11-04
8709,Helsinki Kaisaniemi,-1.0,-1,7.7,2023-11-05
8710,Helsinki Kaisaniemi,-1.0,-1,8.1,2023-11-06
8711,Helsinki Kaisaniemi,-1.0,-1,7.6,2023-11-07
8712,Helsinki Kaisaniemi,2.4,-1,3.9,2023-11-08
8713,Helsinki Kaisaniemi,6.0,-1,4.4,2023-11-09
8714,Helsinki Kaisaniemi,10.0,-1,7.3,2023-11-10
8715,Helsinki Kaisaniemi,10.7,-1,7.3,2023-11-11
8716,Helsinki Kaisaniemi,5.2,-1,4.7,2023-11-12
8717,Helsinki Kaisaniemi,0.1,-1,1.2,2023-11-13
8718,Helsinki Kaisaniemi,-1.0,-1,0.3,2023-11-14
8719,Helsinki Kaisaniemi,-1.0,-1,-0.3,2023-11-15
8720,Helsinki Kaisaniemi,-1.0,-1,-3.0,2023-11-16
8721,Helsinki Kaisaniemi,0.1,-1,-4.7,2023-11-17
8722,Helsinki Kaisaniemi,0.2,-1,-0.8,2023-11-18
8723,Helsinki Kaisaniemi,2.6,-1,1.6,2023-11-19
8724,Helsinki Kaisaniemi,-1.0,-1,1.8,2023-11-20
8725,Helsinki Kaisaniemi,-1.0,-1,-2.9,2023-11-21
8726,Helsinki Kaisaniemi,4.2,-1,-2.3,2023-11-22
8727,Helsinki Kaisaniemi,-1.0,-1,2.1,2023-11-23
8728,Helsinki Kaisaniemi,-1.0,-1,-1.6,2023-11-24
8729,Helsinki Kaisaniemi,-1.0,-1,-8.8,2023-11-25
8730,Helsinki Kaisaniemi,0.9,-1,-9.2,2023-11-26
8731,Helsinki Kaisaniemi,2.9,2,-10.7,2023-11-27
8732,Helsinki Kaisaniemi,3.4,6,-3.9,2023-11-28
8733,Helsinki Kaisaniemi,0.5,10,-1.3,2023-11-29
8734,Helsinki Kaisaniemi,2.1,10,-3.6,2023-11-30
8735,Helsinki Kaisaniemi,1.0,12,-5.3,2023-12-01
8736,Helsinki Kaisaniemi,-1.0,10,-7.9,2023-12-02
8737,Helsinki Kaisaniemi,0.3,10,-9.4,2023-12-03
8738,Helsinki Kaisaniemi,-1.0,9,-10.3,2023-12-04
8739,Helsinki Kaisaniemi,-1.0,11,-8.9,2023-12-05
8740,Helsinki Kaisaniemi,-1.0,11,-3.5,2023-12-06
8741,Helsinki Kaisaniemi,-1.0,11,-2.2,2023-12-07
8742,Helsinki Kaisaniemi,-1.0,10,-4.5,2023-12-08
8743,Helsinki Kaisaniemi,0.9,9,-6.7,2023-12-09
8744,Helsinki Kaisaniemi,0.9,10,-3.9,2023-12-10
8745,Helsinki Kaisaniemi,2.2,11,-4.1,2023-12-11
8746,Helsinki Kaisaniemi,10.5,15,-6.6,2023-12-12
8747,Helsinki Kaisaniemi,2.1,25,-4.0,2023-12-13
8748,Helsinki Kaisaniemi,-1.0,24,-4.1,2023-12-14
8749,Helsinki Kaisaniemi,0.2,23,-4.6,2023-12-15
8750,Helsinki Kaisaniemi,1.0,23,-0.3,2023-12-16
8751,Helsinki Kaisaniemi,-1.0,14,2.3,2023-12-17
8752,Helsinki Kaisaniemi,2.5,14,1.5,2023-12-18
8753,Helsinki Kaisaniemi,1.4,9,3.4,2023-12-19
8754,Helsinki Kaisaniemi,4.7,7,-0.1,2023-12-20
8755,Helsinki Kaisaniemi,7.9,10,0.6,2023-12-21
8756,Helsinki Kaisaniemi,10.4,10,1.2,2023-12-22
8757,Helsinki Kaisaniemi,2.0,12,1.2,2023-12-23
8758,Helsinki Kaisaniemi,-1.0,11,-1.7,2023-12-24
8759,Helsinki Kaisaniemi,-1.0,11,-1.5,2023-12-25
8760,Helsinki Kaisaniemi,3.7,10,-2.9,2023-12-26
8761,Helsinki Kaisaniemi,-1.0,14,-3.4,2023-12-27
8762,Helsinki Kaisaniemi,0.3,15,-0.7,2023-12-28
8763,Helsinki Kaisaniemi,14.4,15,0.5,2023-12-29
8764,Helsinki Kaisaniemi,1.0,21,-3.0,2023-12-30
8765,Helsinki Kaisaniemi,-1.0,20,-13.3,2023-12-31
8766,Helsinki Kaisaniemi,-1.0,21,-15.8,2024-01-01
8767,Helsinki Kaisaniemi,-1.0,20,-16.4,2024-01-02
8768,Helsinki Kaisaniemi,-1.0,21,-16.4,2024-01-03
8769,Helsinki Kaisaniemi,-1.0,23,-17.1,2024-01-04
8770,Helsinki Kaisaniemi,2.7,23,-15.9,2024-01-05
8771,Helsinki Kaisaniemi,-1.0,25,-15.1,2024-01-06
8772,Helsinki Kaisaniemi,-1.0,24,-19.3,2024-01-07
8773,Helsinki Kaisaniemi,-1.0,24,-6.5,2024-01-08
8774,Helsinki Kaisaniemi,0.1,24,0.4,2024-01-09
8775,Helsinki Kaisaniemi,-1.0,25,1.4,2024-01-10
8776,Helsinki Kaisaniemi,2.1,25,-4.0,2024-01-11
8777,Helsinki Kaisaniemi,7.1,26,-7.9,2024-01-12
8778,Helsinki Kaisaniemi,0.9,34,-8.3,2024-01-13
8779,Helsinki Kaisaniemi,1.5,33,-5.9,2024-01-14
8780,Helsinki Kaisaniemi,1.5,34,-8.9,2024-01-15
8781,Helsinki Kaisaniemi,-1.0,36,-16.0,2024-01-16
8782,Helsinki Kaisaniemi,5.0,35,-9.6,2024-01-17
8783,Helsinki Kaisaniemi,6.5,39,-4.3,2024-01-18
8784,Helsinki Kaisaniemi,-1.0,48,-9.0,2024-01-19
8785,Helsinki Kaisaniemi,-1.0,46,-15.0,2024-01-20
8786,Helsinki Kaisaniemi,1.3,44,-4.4,2024-01-21
8787,Helsinki Kaisaniemi,5.6,43,0.6,2024-01-22
8788,Helsinki Kaisaniemi,0.2,37,2.8,2024-01-23
8789,Helsinki Kaisaniemi,4.6,30,0.8,2024-01-24
8790,Helsinki Kaisaniemi,0.1,31,-0.7,2024-01-25
8791,Helsinki Kaisaniemi,-1.0,30,-5.3,2024-01-26
8792,Helsinki Kaisaniemi,-1.0,30,-2.2,2024-01-27
8793,Helsinki Kaisaniemi,-1.0,31,1.7,2024-01-28
8794,Helsinki Kaisaniemi,-1.0,28,2.5,2024-01-29
8795,Helsinki Kaisaniemi,1.3,26,0.2,2024-01-30
8796,Helsinki Kaisaniemi,3.2,26,1.4,2024-01-31
8797,Helsinki Kaisaniemi,0.5,22,2.0,2024-02-01
8798,Helsinki Kaisaniemi,3.8,22,0.4,2024-02-02
8799,Helsinki Kaisaniemi,-1.0,22,1.7,2024-02-03
8800,Helsinki Kaisaniemi,-1.0,21,0.8,2024-02-04
8801,Helsinki Kaisaniemi,-1.0,19,-1.8,2024-02-05
8802,Helsinki Kaisaniemi,0.7,20,-5.0,2024-02-06
8803,Helsinki Kaisaniemi,-1.0,19,-10.2,2024-02-07
8804,Helsinki Kaisaniemi,-1.0,21,-13.4,2024-02-08
8805,Helsinki Kaisaniemi,-1.0,22,-13.2,2024-02-09
8806,Helsinki Kaisaniemi,-1.0,22,-12.3,2024-02-10
8807,Helsinki Kaisaniemi,-1.0,22,-10.0,2024-02-11
8808,Helsinki Kaisaniemi,-1.0,23,-7.1,2024-02-12
8809,Helsinki Kaisaniemi,11.7,21,-6.5,2024-02-13
8810,Helsinki Kaisaniemi,2.6,29,-1.2,2024-02-14
8811,Helsinki Kaisaniemi,0.6,29,0.2,2024-02-15
8812,Helsinki Kaisaniemi,22.5,30,0.9,2024-02-16
8813,Helsinki Kaisaniemi,0.1,24,1.6,2024-02-17
8814,Helsinki Kaisaniemi,-1.0,24,-2.7,2024-02-18
8815,Helsinki Kaisaniemi,-1.0,24,-1.1,2024-02-19
8816,Helsinki Kaisaniemi,-1.0,24,-0.2,2024-02-20
8817,Helsinki Kaisaniemi,4.9,24,0.1,2024-02-21
8818,Helsinki Kaisaniemi,1.2,25,1.4,2024-02-22
8819,Helsinki Kaisaniemi,3.6,23,2.2,2024-02-23
8820,Helsinki Kaisaniemi,13.8,22,1.9,2024-02-24
8821,Helsinki Kaisaniemi,-1.0,18,2.2,2024-02-25
8822,Helsinki Kaisaniemi,4.8,18,0.7,2024-02-26
8823,Helsinki Kaisaniemi,0.1,17,-0.3,2024-02-27
8824,Helsinki Kaisaniemi,-1.0,17,-0.5,2024-02-28
8825,Helsinki Kaisaniemi,0.4,17,1.2,2024-02-29
8826,Helsinki Kaisaniemi,-1.0,16,0.8,2024-03-01
8827,Helsinki Kaisaniemi,-1.0,16,0.9,2024-03-02
8828,Helsinki Kaisaniemi,-1.0,14,0.6,2024-03-03
8829,Helsinki Kaisaniemi,-1.0,13,0.5,2024-03-04
8830,Helsinki Kaisaniemi,-1.0,13,-0.1,2024-03-05
8831,Helsinki Kaisaniemi,-1.0,13,-0.8,2024-03-06
8832,Helsinki Kaisaniemi,-1.0,14,-3.5,2024-03-07
8833,Helsinki Kaisaniemi,-1.0,14,-3.3,2024-03-08
8834,Helsinki Kaisaniemi,-1.0,14,-0.8,2024-03-09
8835,Helsinki Kaisaniemi,-1.0,13,-1.3,2024-03-10
8836,Helsinki Kaisaniemi,-1.0,13,-0.4,2024-03-11
8837,Helsinki Kaisaniemi,-1.0,13,-0.5,2024-03-12
8838,Helsinki Kaisaniemi,0.2,13,0.7,2024-03-13
8839,Helsinki Kaisaniemi,3.2,12,2.6,2024-03-14
8840,Helsinki Kaisaniemi,1.5,2,3.7,2024-03-15
8841,Helsinki Kaisaniemi,16.4,-1,3.8,2024-03-16
8842,Helsinki Kaisaniemi,0.3,2,-1.3,2024-03-17
8843,Helsinki Kaisaniemi,0.3,-1,-3.1,2024-03-18
8844,Helsinki Kaisaniemi,-1.0,-1,-0.3,2024-03-19
8845,Helsinki Kaisaniemi,0.3,-1,0.9,2024-03-20
8846,Helsinki Kaisaniemi,0.1,-1,1.4,2024-03-21
8847,Helsinki Kaisaniemi,3.5,-1,1.5,2024-03-22
8848,Helsinki Kaisaniemi,-1.0,-1,2.4,2024-03-23
8849,Helsinki Kaisaniemi,-1.0,-1,0.6,2024-03-24
8850,Helsinki Kaisaniemi,-1.0,-1,0.7,2024-03-25
8851,Helsinki Kaisaniemi,0.6,-1,0.4,2024-03-26
8852,Helsinki Kaisaniemi,-1.0,-1,2.6,2024-03-27
8853,Helsinki Kaisaniemi,-1.0,-1,5.7,2024-03-28
8854,Helsinki Kaisaniemi,1.6,-1,4.7,2024-03-29
8855,Helsinki Kaisaniemi,-1.0,-1,5.3,2024-03-30
8856,Helsinki Kaisaniemi,-1.0,-1,4.4,2024-03-31
8857,Helsinki Kaisaniemi,-1.0,-1,7.5,2024-04-01
8858,Helsinki Kaisaniemi,36.3,-1,3.2,2024-04-02
8859,Helsinki Kaisaniemi,0.8,2,-1.0,2024-04-03
8860,Helsinki Kaisaniemi,-1.0,4,-2.0,2024-04-04
8861,Helsinki Kaisaniemi,10.9,3,-1.4,2024-04-05
8862,Helsinki Kaisaniemi,-1.0,11,0.3,2024-04-06
8863,Helsinki Kaisaniemi,-1.0,9,2.9,2024-04-07
8864,Helsinki Kaisaniemi,-1.0,4,6.0,2024-04-08
8865,Helsinki Kaisaniemi,-1.0,-1,7.6,2024-04-09
8866,Helsinki Kaisaniemi,-1.0,-1,6.7,2024-04-10
8867,Helsinki Kaisaniemi,1.1,-1,5.9,2024-04-11
8868,Helsinki Kaisaniemi,-1.0,-1,8.5,2024-04-12
8869,Helsinki Kaisaniemi,0.3,-1,5.1,2024-04-13
8870,Helsinki Kaisaniemi,8.5,-1,4.5,2024-04-14
8871,Helsinki Kaisaniemi,-1.0,-1,6.6,2024-04-15
8872,Helsinki Kaisaniemi,4.4,-1,4.5,2024-04-16
8873,Helsinki Kaisaniemi,2.3,-1,2.8,2024-04-17
8874,Helsinki Kaisaniemi,-1.0,-1,0.3,2024-04-18
8875,Helsinki Kaisaniemi,1.5,-1,-1.9,2024-04-19
8876,Helsinki Kaisaniemi,0.7,-1,-1.6,2024-04-20
8877,Helsinki Kaisaniemi,-1.0,-1,0.0,2024-04-21
8878,Helsinki Kaisaniemi,14.4,-1,-0.3,2024-04-22
8879,Helsinki Kaisaniemi,4.5,8,-0.2,2024-04-23
8880,Helsinki Kaisaniemi,-1.0,9,3.0,2024-04-24
8881,Helsinki Kaisaniemi,1.2,-1,3.4,2024-04-25
8882,Helsinki Kaisaniemi,-1.0,-1,3.8,2024-04-26
8883,Helsinki Kaisaniemi,0.9,-1,5.1,2024-04-27
8884,Helsinki Kaisaniemi,-1.0,-1,6.6,2024-04-28
8885,Helsinki Kaisaniemi,-1.0,-1,11.0,2024-04-29
8886,Helsinki Kaisaniemi,-1.0,-1,11.5,2024-04-30
8887,Helsinki Kaisaniemi,-1.0,-1,9.9,2024-05-01
8888,Helsinki Kaisaniemi,-1.0,-1,10.2,2024-05-02
8889,Helsinki Kaisaniemi,-1.0,-1,11.1,2024-05-03
8890,Helsinki Kaisaniemi,-1.0,-1,14.6,2024-05-04
8891,Helsinki Kaisaniemi,-1.0,-1,9.0,2024-05-05
8892,Helsinki Kaisaniemi,-1.0,-1,6.1,2024-05-06
8893,Helsinki Kaisaniemi,-1.0,-1,5.8,2024-05-07
8894,Helsinki Kaisaniemi,-1.0,-1,4.4,2024-05-08
8895,Helsinki Kaisaniemi,0.6,-1,5.6,2024-05-09
8896,Helsinki Kaisaniemi,-1.0,-1,8.7,2024-05-10
8897,Helsinki Kaisaniemi,-1.0,-1,10.2,2024-05-11
8898,Helsinki Kaisaniemi,-1.0,-1,10.2,2024-05-12
8899,Helsinki Kaisaniemi,-1.0,-1,12.0,2024-05-13
8900,Helsinki Kaisaniemi,-1.0,-1,11.4,2024-05-14
8901,Helsinki Kaisaniemi,-1.0,-1,15.2,2024-05-15
8902,Helsinki Kaisaniemi,-1.0,-1,17.4,2024-05-16
8903,Helsinki Kaisaniemi,-1.0,-1,16.4,2024-05-17
8904,Helsinki Kaisaniemi,-1.0,-1,14.7,2024-05-18
8905,Helsinki Kaisaniemi,-1.0,-1,16.4,2024-05-19
8906,Helsinki Kaisaniemi,-1.0,-1,15.2,2024-05-20
8907,Helsinki Kaisaniemi,-1.0,-1,13.0,2024-05-21
8908,Helsinki Kaisaniemi,-1.0,-1,14.5,2024-05-22
8909,Helsinki Kaisaniemi,-1.0,-1,17.4,2024-05-23
8910,Helsinki Kaisaniemi,-1.0,-1,19.5,2024-05-24
8911,Helsinki Kaisaniemi,-1.0,-1,19.7,2024-05-25
8912,Helsinki Kaisaniemi,-1.0,-1,18.8,2024-05-26
8913,Helsinki Kaisaniemi,-1.0,-1,19.7,2024-05-27
8914,Helsinki Kaisaniemi,-1.0,-1,20.6,2024-05-28
8915,Helsinki Kaisaniemi,2.9,-1,19.7,2024-05-29
8916,Helsinki Kaisaniemi,-1.0,-1,19.8,2024-05-30
8917,Helsinki Kaisaniemi,-1.0,-1,21.6,2024-05-31
8918,Helsinki Kaisaniemi,1.6,-1,21.8,2024-06-01
8919,Helsinki Kaisaniemi,-1.0,-1,20.1,2024-06-02
8920,Helsinki Kaisaniemi,-1.0,-1,21.1,2024-06-03
8921,Helsinki Kaisaniemi,-1.0,-1,20.0,2024-06-04
8922,Helsinki Kaisaniemi,-1.0,-1,18.0,2024-06-05
8923,Helsinki Kaisaniemi,0.4,-1,16.3,2024-06-06
8924,Helsinki Kaisaniemi,-1.0,-1,14.6,2024-06-07
8925,Helsinki Kaisaniemi,0.2,-1,13.7,2024-06-08
8926,Helsinki Kaisaniemi,16.0,-1,13.1,2024-06-09
8927,Helsinki Kaisaniemi,3.1,-1,12.3,2024-06-10
8928,Helsinki Kaisaniemi,0.7,-1,13.5,2024-06-11
8929,Helsinki Kaisaniemi,-1.0,-1,13.9,2024-06-12
8930,Helsinki Kaisaniemi,-1.0,-1,14.4,2024-06-13
8931,Helsinki Kaisaniemi,-1.0,-1,14.5,2024-06-14
8932,Helsinki Kaisaniemi,-1.0,-1,14.5,2024-06-15
8933,Helsinki Kaisaniemi,-1.0,-1,17.1,2024-06-16
8934,Helsinki Kaisaniemi,1.7,-1,18.0,2024-06-17
8935,Helsinki Kaisaniemi,-1.0,-1,16.9,2024-06-18
8936,Helsinki Kaisaniemi,-1.0,-1,15.3,2024-06-19
8937,Helsinki Kaisaniemi,-1.0,-1,16.1,2024-06-20
8938,Helsinki Kaisaniemi,-1.0,-1,17.2,2024-06-21
8939,Helsinki Kaisaniemi,-1.0,-1,16.6,2024-06-22
8940,Helsinki Kaisaniemi,0.1,-1,18.2,2024-06-23
8941,Helsinki Kaisaniemi,-1.0,-1,19.2,2024-06-24
8942,Helsinki Kaisaniemi,-1.0,-1,20.0,2024-06-25
8943,Helsinki Kaisaniemi,-1.0,-1,19.8,2024-06-26
8944,Helsinki Kaisaniemi,-1.0,-1,21.3,2024-06-27
8945,Helsinki Kaisaniemi,0.2,-1,21.9,2024-06-28
8946,Helsinki Kaisaniemi,-1.0,-1,19.8,2024-06-29
8947,Helsinki Kaisaniemi,0.4,-1,17.8,2024-06-30
8948,Helsinki Kaisaniemi,-1.0,-1,17.9,2024-07-01
8949,Helsinki Kaisaniemi,0.3,-1,17.7,2024-07-02
8950,Helsinki Kaisaniemi,5.0,-1,14.9,2024-07-03
8951,Helsinki Kaisaniemi,0.2,-1,17.0,2024-07-04
8952,Helsinki Kaisaniemi,10.8,-1,16.3,2024-07-05
8953,Helsinki Kaisaniemi,6.9,-1,14.7,2024-07-06
8954,Helsinki Kaisaniemi,1.6,-1,16.6,2024-07-07
8955,Helsinki Kaisaniemi,-1.0,-1,17.0,2024-07-08
8956,Helsinki Kaisaniemi,-1.0,-1,17.1,2024-07-09
8957,Helsinki Kaisaniemi,-1.0,-1,17.9,2024-07-10
8958,Helsinki Kaisaniemi,5.5,-1,18.7,2024-07-11
8959,Helsinki Kaisaniemi,-1.0,-1,18.5,2024-07-12
8960,Helsinki Kaisaniemi,-1.0,-1,20.7,2024-07-13
