Direct solar radiation mean [W/m2],Date,monthly_mean
1.1,2005-01-02,4.99
0.7,2005-01-03,4.99
1.8,2005-01-04,4.99
1.8,2005-01-05,4.99
1.7,2005-01-06,4.99
0.9,2005-01-07,4.99
1.3,2005-01-08,4.99
1.3,2005-01-09,4.99
2.1,2005-01-10,4.99
1.3,2005-01-11,4.99
1.3,2005-01-12,4.99
1.3,2005-01-13,4.99
16.3,2005-01-14,4.99
30.7,2005-01-15,4.99
5.9,2005-01-16,4.99
2.1,2005-01-17,4.99
1.0,2005-01-18,4.99
1.0,2005-01-19,4.99
0.9,2005-01-20,4.99
1.1,2005-01-21,4.99
2.9,2005-01-22,4.99
3.4,2005-01-23,4.99
27.8,2005-01-24,4.99
11.7,2005-01-25,4.99
1.2,2005-01-26,4.99
1.4,2005-01-27,4.99
8.9,2005-01-28,4.99
14.5,2005-01-29,4.99
1.2,2005-01-30,4.99
1.0,2005-01-31,4.99
1.2,2005-02-01,58.6
1.3,2005-02-02,58.6
1.1,2005-02-03,58.6
0.8,2005-02-04,58.6
35.1,2005-02-05,58.6
102.4,2005-02-06,58.6
51.5,2005-02-07,58.6
2.8,2005-02-08,58.6
1.9,2005-02-09,58.6
0.6,2005-02-10,58.6
41.3,2005-02-11,58.6
118.3,2005-02-12,58.6
2.2,2005-02-13,58.6
51.9,2005-02-14,58.6
37.7,2005-02-15,58.6
56.8,2005-02-16,58.6
17.1,2005-02-17,58.6
1.6,2005-02-18,58.6
1.1,2005-02-19,58.6
1.0,2005-02-20,58.6
202.8,2005-02-21,58.6
220.5,2005-02-22,58.6
21.2,2005-02-23,58.6
4.9,2005-02-24,58.6
169.4,2005-02-25,58.6
166.7,2005-02-26,58.6
222.4,2005-02-27,58.6
105.3,2005-02-28,58.6
198.9,2005-03-01,141.34
122.2,2005-03-02,141.34
262.0,2005-03-03,141.34
2.6,2005-03-04,141.34
1.5,2005-03-05,141.34
1.3,2005-03-06,141.34
4.0,2005-03-07,141.34
285.6,2005-03-08,141.34
289.2,2005-03-09,141.34
23.1,2005-03-10,141.34
304.8,2005-03-11,141.34
313.4,2005-03-12,141.34
259.7,2005-03-13,141.34
219.3,2005-03-14,141.34
216.6,2005-03-15,141.34
247.3,2005-03-16,141.34
42.3,2005-03-17,141.34
108.5,2005-03-18,141.34
76.9,2005-03-19,141.34
219.2,2005-03-20,141.34
266.7,2005-03-21,141.34
357.1,2005-03-22,141.34
7.0,2005-03-23,141.34
2.8,2005-03-24,141.34
6.4,2005-03-25,141.34
3.2,2005-03-26,141.34
2.5,2005-03-27,141.34
27.6,2005-03-28,141.34
224.7,2005-03-29,141.34
37.6,2005-03-30,141.34
247.6,2005-03-31,141.34
98.4,2005-04-01,181.16
93.6,2005-04-02,181.16
347.7,2005-04-03,181.16
149.8,2005-04-04,181.16
1.2,2005-04-05,181.16
305.4,2005-04-06,181.16
134.8,2005-04-07,181.16
1.1,2005-04-08,181.16
3.0,2005-04-09,181.16
272.3,2005-04-10,181.16
1.3,2005-04-11,181.16
59.0,2005-04-12,181.16
2.3,2005-04-13,181.16
1.8,2005-04-14,181.16
267.6,2005-04-15,181.16
38.1,2005-04-16,181.16
363.1,2005-04-17,181.16
129.7,2005-04-18,181.16
185.3,2005-04-19,181.16
302.0,2005-04-20,181.16
84.1,2005-04-21,181.16
137.3,2005-04-22,181.16
442.3,2005-04-23,181.16
451.9,2005-04-24,181.16
215.3,2005-04-25,181.16
493.6,2005-04-26,181.16
403.2,2005-04-27,181.16
216.4,2005-04-28,181.16
107.8,2005-04-29,181.16
125.3,2005-04-30,181.16
523.4,2005-05-01,183.85
358.1,2005-05-02,183.85
1.6,2005-05-03,183.85
4.8,2005-05-04,183.85
2.4,2005-05-05,183.85
1.4,2005-05-06,183.85
160.3,2005-05-07,183.85
5.0,2005-05-08,183.85
1.8,2005-05-09,183.85
209.6,2005-05-10,183.85
1.2,2005-05-11,183.85
84.6,2005-05-12,183.85
385.7,2005-05-13,183.85
361.8,2005-05-14,183.85
509.0,2005-05-15,183.85
292.3,2005-05-16,183.85
1.1,2005-05-17,183.85
493.6,2005-05-18,183.85
255.2,2005-05-19,183.85
355.0,2005-05-20,183.85
6.2,2005-05-21,183.85
56.4,2005-05-22,183.85
350.3,2005-05-23,183.85
,2005-05-24,183.85
,2005-05-25,183.85
311.4,2005-05-26,183.85
1.8,2005-05-27,183.85
186.9,2005-05-28,183.85
23.1,2005-05-29,183.85
43.5,2005-05-30,183.85
344.1,2005-05-31,183.85
191.9,2005-06-01,207.95
165.6,2005-06-02,207.95
215.2,2005-06-03,207.95
288.9,2005-06-04,207.95
41.9,2005-06-05,207.95
50.8,2005-06-06,207.95
4.9,2005-06-07,207.95
172.0,2005-06-08,207.95
175.4,2005-06-09,207.95
64.7,2005-06-10,207.95
148.7,2005-06-11,207.95
278.1,2005-06-12,207.95
482.6,2005-06-13,207.95
237.9,2005-06-14,207.95
105.7,2005-06-15,207.95
272.7,2005-06-16,207.95
137.3,2005-06-17,207.95
399.3,2005-06-18,207.95
632.6,2005-06-19,207.95
353.2,2005-06-20,207.95
249.6,2005-06-21,207.95
7.4,2005-06-22,207.95
308.4,2005-06-23,207.95
106.2,2005-06-24,207.95
23.0,2005-06-25,207.95
183.6,2005-06-26,207.95
193.3,2005-06-27,207.95
23.8,2005-06-28,207.95
196.6,2005-06-29,207.95
527.3,2005-06-30,207.95
446.6,2005-07-01,266.98
506.2,2005-07-02,266.98
606.6,2005-07-03,266.98
448.8,2005-07-04,266.98
614.0,2005-07-05,266.98
522.9,2005-07-06,266.98
597.8,2005-07-07,266.98
409.8,2005-07-08,266.98
417.0,2005-07-09,266.98
332.3,2005-07-10,266.98
61.1,2005-07-11,266.98
365.7,2005-07-12,266.98
132.6,2005-07-13,266.98
399.6,2005-07-14,266.98
225.5,2005-07-15,266.98
216.8,2005-07-16,266.98
146.2,2005-07-17,266.98
304.7,2005-07-18,266.98
329.8,2005-07-19,266.98
39.5,2005-07-20,266.98
1.0,2005-07-21,266.98
2.7,2005-07-22,266.98
0.4,2005-07-23,266.98
36.6,2005-07-24,266.98
59.2,2005-07-25,266.98
210.2,2005-07-26,266.98
175.7,2005-07-27,266.98
1.2,2005-07-28,266.98
79.9,2005-07-29,266.98
232.6,2005-07-30,266.98
353.5,2005-07-31,266.98
369.5,2005-08-01,139.1
243.5,2005-08-02,139.1
199.8,2005-08-03,139.1
150.6,2005-08-04,139.1
16.6,2005-08-05,139.1
305.9,2005-08-06,139.1
184.1,2005-08-07,139.1
0.8,2005-08-08,139.1
193.2,2005-08-09,139.1
160.0,2005-08-10,139.1
163.8,2005-08-11,139.1
101.5,2005-08-12,139.1
1.1,2005-08-13,139.1
31.2,2005-08-14,139.1
2.0,2005-08-15,139.1
105.0,2005-08-16,139.1
27.0,2005-08-17,139.1
314.7,2005-08-18,139.1
169.3,2005-08-19,139.1
5.5,2005-08-20,139.1
197.7,2005-08-21,139.1
291.1,2005-08-22,139.1
5.7,2005-08-23,139.1
19.7,2005-08-24,139.1
83.6,2005-08-25,139.1
120.5,2005-08-26,139.1
353.3,2005-08-27,139.1
74.6,2005-08-28,139.1
49.4,2005-08-29,139.1
67.4,2005-08-30,139.1
304.0,2005-08-31,139.1
164.5,2005-09-01,102.09
394.1,2005-09-02,102.09
9.0,2005-09-03,102.09
71.7,2005-09-04,102.09
131.0,2005-09-05,102.09
113.9,2005-09-06,102.09
0.6,2005-09-07,102.09
2.3,2005-09-08,102.09
0.7,2005-09-09,102.09
170.5,2005-09-10,102.09
39.1,2005-09-11,102.09
36.4,2005-09-12,102.09
233.3,2005-09-13,102.09
0.7,2005-09-14,102.09
257.7,2005-09-15,102.09
79.4,2005-09-16,102.09
240.3,2005-09-17,102.09
35.1,2005-09-18,102.09
329.8,2005-09-19,102.09
57.2,2005-09-20,102.09
69.6,2005-09-21,102.09
306.4,2005-09-22,102.09
131.4,2005-09-23,102.09
5.7,2005-09-24,102.09
169.8,2005-09-25,102.09
0.6,2005-09-26,102.09
0.4,2005-09-27,102.09
0.5,2005-09-28,102.09
0.8,2005-09-29,102.09
10.1,2005-09-30,102.09
0.7,2005-10-01,59.37
0.1,2005-10-02,59.37
8.6,2005-10-03,59.37
272.7,2005-10-04,59.37
92.1,2005-10-05,59.37
128.0,2005-10-06,59.37
187.4,2005-10-07,59.37
0.4,2005-10-08,59.37
0.4,2005-10-09,59.37
96.1,2005-10-10,59.37
175.9,2005-10-11,59.37
1.8,2005-10-12,59.37
0.5,2005-10-13,59.37
6.9,2005-10-14,59.37
1.1,2005-10-15,59.37
0.9,2005-10-16,59.37
1.3,2005-10-17,59.37
206.3,2005-10-18,59.37
2.1,2005-10-19,59.37
1.2,2005-10-20,59.37
2.3,2005-10-21,59.37
2.3,2005-10-22,59.37
11.6,2005-10-23,59.37
139.5,2005-10-24,59.37
177.3,2005-10-25,59.37
136.2,2005-10-26,59.37
162.4,2005-10-27,59.37
1.7,2005-10-28,59.37
1.0,2005-10-29,59.37
20.9,2005-10-30,59.37
0.7,2005-10-31,59.37
0.7,2005-11-01,9.42
0.7,2005-11-02,9.42
77.3,2005-11-03,9.42
0.8,2005-11-04,9.42
20.9,2005-11-05,9.42
9.5,2005-11-06,9.42
1.5,2005-11-07,9.42
1.3,2005-11-08,9.42
1.4,2005-11-09,9.42
66.7,2005-11-10,9.42
1.5,2005-11-11,9.42
1.4,2005-11-12,9.42
1.1,2005-11-13,9.42
1.5,2005-11-14,9.42
1.1,2005-11-15,9.42
32.9,2005-11-16,9.42
2.7,2005-11-17,9.42
1.8,2005-11-18,9.42
2.2,2005-11-19,9.42
16.0,2005-11-20,9.42
24.7,2005-11-21,9.42
1.5,2005-11-22,9.42
0.9,2005-11-23,9.42
1.1,2005-11-24,9.42
0.8,2005-11-25,9.42
1.7,2005-11-26,9.42
4.3,2005-11-27,9.42
1.8,2005-11-28,9.42
1.3,2005-11-29,9.42
1.6,2005-11-30,9.42
2.1,2005-12-01,2.42
2.0,2005-12-02,2.42
2.0,2005-12-03,2.42
2.3,2005-12-04,2.42
1.5,2005-12-05,2.42
1.9,2005-12-06,2.42
4.5,2005-12-07,2.42
4.3,2005-12-08,2.42
1.8,2005-12-09,2.42
1.4,2005-12-10,2.42
2.8,2005-12-11,2.42
1.1,2005-12-12,2.42
1.4,2005-12-13,2.42
3.3,2005-12-14,2.42
2.4,2005-12-15,2.42
2.1,2005-12-16,2.42
1.6,2005-12-17,2.42
1.6,2005-12-18,2.42
2.1,2005-12-19,2.42
2.7,2005-12-20,2.42
4.4,2005-12-21,2.42
5.6,2005-12-22,2.42
3.2,2005-12-23,2.42
1.1,2005-12-24,2.42
1.2,2005-12-25,2.42
2.9,2005-12-26,2.42
2.5,2005-12-27,2.42
1.9,2005-12-28,2.42
2.9,2005-12-29,2.42
2.9,2005-12-30,2.42
1.5,2005-12-31,2.42
2.1,2006-01-01,11.2
2.1,2006-01-02,11.2
2.0,2006-01-03,11.2
1.6,2006-01-04,11.2
1.6,2006-01-05,11.2
3.8,2006-01-06,11.2
4.1,2006-01-07,11.2
3.5,2006-01-08,11.2
7.8,2006-01-09,11.2
1.1,2006-01-10,11.2
1.2,2006-01-11,11.2
0.9,2006-01-12,11.2
1.5,2006-01-13,11.2
1.7,2006-01-14,11.2
12.6,2006-01-15,11.2
2.6,2006-01-16,11.2
14.5,2006-01-17,11.2
42.4,2006-01-18,11.2
37.4,2006-01-19,11.2
5.2,2006-01-20,11.2
7.1,2006-01-21,11.2
3.3,2006-01-22,11.2
1.4,2006-01-23,11.2
1.2,2006-01-24,11.2
8.0,2006-01-25,11.2
1.8,2006-01-26,11.2
28.3,2006-01-27,11.2
2.1,2006-01-28,11.2
28.0,2006-01-29,11.2
68.3,2006-01-30,11.2
48.1,2006-01-31,11.2
1.4,2006-02-01,67.46
1.6,2006-02-02,67.46
43.8,2006-02-03,67.46
67.8,2006-02-04,67.46
101.9,2006-02-05,67.46
80.5,2006-02-06,67.46
4.2,2006-02-07,67.46
1.9,2006-02-08,67.46
1.9,2006-02-09,67.46
140.5,2006-02-10,67.46
125.2,2006-02-11,67.46
2.3,2006-02-12,67.46
62.5,2006-02-13,67.46
143.6,2006-02-14,67.46
1.2,2006-02-15,67.46
0.9,2006-02-16,67.46
108.0,2006-02-17,67.46
82.6,2006-02-18,67.46
3.6,2006-02-19,67.46
27.2,2006-02-20,67.46
42.5,2006-02-21,67.46
2.1,2006-02-22,67.46
125.5,2006-02-23,67.46
98.3,2006-02-24,67.46
127.9,2006-02-25,67.46
194.8,2006-02-26,67.46
144.2,2006-02-27,67.46
151.0,2006-02-28,67.46
55.3,2006-03-01,139.84
237.2,2006-03-02,139.84
33.0,2006-03-03,139.84
129.4,2006-03-04,139.84
131.6,2006-03-05,139.84
174.9,2006-03-06,139.84
157.0,2006-03-07,139.84
56.3,2006-03-08,139.84
35.5,2006-03-09,139.84
3.8,2006-03-10,139.84
233.9,2006-03-11,139.84
96.9,2006-03-12,139.84
275.0,2006-03-13,139.84
297.0,2006-03-14,139.84
290.8,2006-03-15,139.84
103.2,2006-03-16,139.84
2.5,2006-03-17,139.84
51.5,2006-03-18,139.84
168.9,2006-03-19,139.84
152.3,2006-03-20,139.84
92.7,2006-03-21,139.84
119.0,2006-03-22,139.84
58.5,2006-03-23,139.84
79.5,2006-03-24,139.84
102.5,2006-03-25,139.84
192.5,2006-03-26,139.84
120.1,2006-03-27,139.84
320.4,2006-03-28,139.84
215.0,2006-03-29,139.84
342.6,2006-03-30,139.84
6.2,2006-03-31,139.84
1.6,2006-04-01,168.18
78.8,2006-04-02,168.18
118.0,2006-04-03,168.18
1.4,2006-04-04,168.18
325.8,2006-04-05,168.18
2.0,2006-04-06,168.18
233.7,2006-04-07,168.18
21.0,2006-04-08,168.18
1.5,2006-04-09,168.18
237.5,2006-04-10,168.18
292.5,2006-04-11,168.18
83.7,2006-04-12,168.18
52.2,2006-04-13,168.18
42.3,2006-04-14,168.18
11.2,2006-04-15,168.18
75.8,2006-04-16,168.18
83.3,2006-04-17,168.18
2.4,2006-04-18,168.18
42.7,2006-04-19,168.18
45.4,2006-04-20,168.18
118.6,2006-04-21,168.18
397.0,2006-04-22,168.18
14.2,2006-04-23,168.18
362.4,2006-04-24,168.18
193.5,2006-04-25,168.18
381.8,2006-04-26,168.18
374.4,2006-04-27,168.18
466.9,2006-04-28,168.18
500.0,2006-04-29,168.18
483.9,2006-04-30,168.18
486.7,2006-05-01,177.33
416.2,2006-05-02,177.33
152.6,2006-05-03,177.33
188.5,2006-05-04,177.33
418.7,2006-05-05,177.33
423.7,2006-05-06,177.33
482.4,2006-05-07,177.33
479.9,2006-05-08,177.33
143.9,2006-05-09,177.33
55.7,2006-05-10,177.33
20.4,2006-05-11,177.33
0.9,2006-05-12,177.33
72.1,2006-05-13,177.33
27.6,2006-05-14,177.33
203.3,2006-05-15,177.33
233.0,2006-05-16,177.33
148.7,2006-05-17,177.33
302.7,2006-05-18,177.33
128.9,2006-05-19,177.33
89.6,2006-05-20,177.33
404.5,2006-05-21,177.33
243.4,2006-05-22,177.33
276.8,2006-05-23,177.33
0.6,2006-05-24,177.33
0.7,2006-05-25,177.33
1.4,2006-05-26,177.33
1.8,2006-05-27,177.33
16.9,2006-05-28,177.33
74.1,2006-05-29,177.33
0.7,2006-05-30,177.33
0.9,2006-05-31,177.33
1.1,2006-06-01,209.07
43.8,2006-06-02,209.07
161.0,2006-06-03,209.07
34.3,2006-06-04,209.07
74.1,2006-06-05,209.07
12.4,2006-06-06,209.07
576.9,2006-06-07,209.07
120.4,2006-06-08,209.07
174.4,2006-06-09,209.07
217.2,2006-06-10,209.07
363.6,2006-06-11,209.07
397.4,2006-06-12,209.07
399.8,2006-06-13,209.07
41.8,2006-06-14,209.07
,2006-06-15,209.07
,2006-06-16,209.07
42.4,2006-06-17,209.07
93.6,2006-06-18,209.07
76.6,2006-06-19,209.07
139.6,2006-06-20,209.07
106.8,2006-06-21,209.07
275.7,2006-06-22,209.07
321.0,2006-06-23,209.07
333.3,2006-06-24,209.07
296.5,2006-06-25,209.07
86.7,2006-06-26,209.07
341.3,2006-06-27,209.07
483.7,2006-06-28,209.07
279.2,2006-06-29,209.07
359.3,2006-06-30,209.07
280.7,2006-07-01,220.14
362.1,2006-07-02,220.14
282.3,2006-07-03,220.14
161.4,2006-07-04,220.14
289.3,2006-07-05,220.14
211.7,2006-07-06,220.14
209.6,2006-07-07,220.14
152.4,2006-07-08,220.14
255.2,2006-07-09,220.14
215.6,2006-07-10,220.14
152.2,2006-07-11,220.14
65.7,2006-07-12,220.14
51.6,2006-07-13,220.14
435.5,2006-07-14,220.14
350.8,2006-07-15,220.14
227.5,2006-07-16,220.14
145.7,2006-07-17,220.14
192.0,2006-07-18,220.14
87.6,2006-07-19,220.14
35.3,2006-07-20,220.14
48.0,2006-07-21,220.14
202.9,2006-07-22,220.14
260.4,2006-07-23,220.14
329.8,2006-07-24,220.14
191.4,2006-07-25,220.14
41.5,2006-07-26,220.14
49.3,2006-07-27,220.14
447.1,2006-07-28,220.14
350.6,2006-07-29,220.14
409.7,2006-07-30,220.14
329.3,2006-07-31,220.14
476.8,2006-08-01,236.04
121.3,2006-08-02,236.04
238.3,2006-08-03,236.04
187.7,2006-08-04,236.04
448.9,2006-08-05,236.04
278.2,2006-08-06,236.04
30.4,2006-08-07,236.04
200.1,2006-08-08,236.04
502.9,2006-08-09,236.04
486.7,2006-08-10,236.04
488.3,2006-08-11,236.04
154.4,2006-08-12,236.04
120.4,2006-08-13,236.04
315.6,2006-08-14,236.04
326.8,2006-08-15,236.04
102.8,2006-08-16,236.04
12.9,2006-08-17,236.04
3.6,2006-08-18,236.04
172.7,2006-08-19,236.04
359.8,2006-08-20,236.04
166.8,2006-08-21,236.04
251.4,2006-08-22,236.04
430.6,2006-08-23,236.04
296.8,2006-08-24,236.04
280.8,2006-08-25,236.04
257.5,2006-08-26,236.04
291.1,2006-08-27,236.04
257.7,2006-08-28,236.04
34.1,2006-08-29,236.04
20.6,2006-08-30,236.04
1.1,2006-08-31,236.04
0.9,2006-09-01,63.57
1.0,2006-09-02,63.57
0.7,2006-09-03,63.57
77.2,2006-09-04,63.57
11.7,2006-09-05,63.57
1.9,2006-09-06,63.57
0.5,2006-09-07,63.57
0.2,2006-09-08,63.57
1.1,2006-09-09,63.57
75.5,2006-09-10,63.57
179.1,2006-09-11,63.57
31.3,2006-09-12,63.57
19.8,2006-09-13,63.57
221.1,2006-09-14,63.57
293.5,2006-09-15,63.57
141.6,2006-09-16,63.57
1.0,2006-09-17,63.57
90.8,2006-09-18,63.57
58.2,2006-09-19,63.57
0.6,2006-09-20,63.57
136.1,2006-09-21,63.57
4.1,2006-09-22,63.57
2.3,2006-09-23,63.57
16.0,2006-09-24,63.57
295.9,2006-09-25,63.57
1.4,2006-09-26,63.57
178.4,2006-09-27,63.57
21.4,2006-09-28,63.57
41.4,2006-09-29,63.57
2.4,2006-09-30,63.57
13.2,2006-10-01,23.33
1.5,2006-10-02,23.33
1.9,2006-10-03,23.33
5.6,2006-10-04,23.33
2.2,2006-10-05,23.33
1.3,2006-10-06,23.33
0.9,2006-10-07,23.33
0.6,2006-10-08,23.33
0.7,2006-10-09,23.33
0.9,2006-10-10,23.33
95.0,2006-10-11,23.33
32.2,2006-10-12,23.33
1.5,2006-10-13,23.33
14.6,2006-10-14,23.33
120.2,2006-10-15,23.33
92.4,2006-10-16,23.33
4.1,2006-10-17,23.33
52.8,2006-10-18,23.33
142.5,2006-10-19,23.33
3.5,2006-10-20,23.33
3.9,2006-10-21,23.33
2.9,2006-10-22,23.33
2.2,2006-10-23,23.33
1.6,2006-10-24,23.33
2.0,2006-10-25,23.33
12.6,2006-10-26,23.33
1.2,2006-10-27,23.33
3.4,2006-10-28,23.33
98.1,2006-10-29,23.33
2.9,2006-10-30,23.33
4.7,2006-10-31,23.33
90.2,2006-11-01,11.89
69.9,2006-11-02,11.89
62.9,2006-11-03,11.89
62.8,2006-11-04,11.89
15.8,2006-11-05,11.89
2.3,2006-11-06,11.89
2.4,2006-11-07,11.89
3.3,2006-11-08,11.89
2.6,2006-11-09,11.89
6.9,2006-11-10,11.89
2.3,2006-11-11,11.89
1.7,2006-11-12,11.89
1.6,2006-11-13,11.89
1.6,2006-11-14,11.89
1.4,2006-11-15,11.89
1.4,2006-11-16,11.89
1.1,2006-11-17,11.89
1.6,2006-11-18,11.89
1.3,2006-11-19,11.89
2.0,2006-11-20,11.89
1.2,2006-11-21,11.89
1.2,2006-11-22,11.89
1.1,2006-11-23,11.89
1.4,2006-11-24,11.89
1.6,2006-11-25,11.89
0.8,2006-11-26,11.89
0.8,2006-11-27,11.89
5.6,2006-11-28,11.89
1.4,2006-11-29,11.89
6.5,2006-11-30,11.89
1.6,2006-12-01,1.71
1.5,2006-12-02,1.71
2.3,2006-12-03,1.71
2.1,2006-12-04,1.71
0.7,2006-12-05,1.71
1.1,2006-12-06,1.71
1.5,2006-12-07,1.71
0.9,2006-12-08,1.71
1.3,2006-12-09,1.71
1.6,2006-12-10,1.71
1.0,2006-12-11,1.71
1.2,2006-12-12,1.71
0.7,2006-12-13,1.71
1.6,2006-12-14,1.71
2.0,2006-12-15,1.71
3.3,2006-12-16,1.71
4.4,2006-12-17,1.71
3.1,2006-12-18,1.71
2.8,2006-12-19,1.71
2.8,2006-12-20,1.71
1.1,2006-12-21,1.71
0.4,2006-12-22,1.71
0.9,2006-12-23,1.71
1.5,2006-12-24,1.71
2.8,2006-12-25,1.71
1.2,2006-12-26,1.71
0.7,2006-12-27,1.71
1.2,2006-12-28,1.71
1.8,2006-12-29,1.71
2.3,2006-12-30,1.71
1.5,2006-12-31,1.71
2.1,2007-01-01,5.95
1.9,2007-01-02,5.95
2.8,2007-01-03,5.95
1.8,2007-01-04,5.95
1.3,2007-01-05,5.95
2.7,2007-01-06,5.95
3.4,2007-01-07,5.95
1.3,2007-01-08,5.95
1.1,2007-01-09,5.95
1.2,2007-01-10,5.95
23.5,2007-01-11,5.95
20.1,2007-01-12,5.95
2.5,2007-01-13,5.95
4.2,2007-01-14,5.95
4.0,2007-01-15,5.95
1.0,2007-01-16,5.95
2.4,2007-01-17,5.95
2.3,2007-01-18,5.95
23.8,2007-01-19,5.95
11.4,2007-01-20,5.95
4.7,2007-01-21,5.95
35.0,2007-01-22,5.95
4.1,2007-01-23,5.95
4.7,2007-01-24,5.95
2.2,2007-01-25,5.95
2.2,2007-01-26,5.95
2.6,2007-01-27,5.95
2.3,2007-01-28,5.95
4.5,2007-01-29,5.95
3.2,2007-01-30,5.95
4.3,2007-01-31,5.95
3.6,2007-02-01,18.77
1.8,2007-02-02,18.77
1.0,2007-02-03,18.77
1.2,2007-02-04,18.77
3.3,2007-02-05,18.77
5.2,2007-02-06,18.77
4.4,2007-02-07,18.77
2.9,2007-02-08,18.77
3.2,2007-02-09,18.77
3.1,2007-02-10,18.77
3.5,2007-02-11,18.77
3.8,2007-02-12,18.77
3.6,2007-02-13,18.77
1.6,2007-02-14,18.77
0.2,2007-02-15,18.77
0.5,2007-02-16,18.77
-0.1,2007-02-17,18.77
0.6,2007-02-18,18.77
0.7,2007-02-19,18.77
27.6,2007-02-20,18.77
177.6,2007-02-21,18.77
142.1,2007-02-22,18.77
79.1,2007-02-23,18.77
1.9,2007-02-24,18.77
1.4,2007-02-25,18.77
2.0,2007-02-26,18.77
34.4,2007-02-27,18.77
15.3,2007-02-28,18.77
1.5,2007-03-01,97.0
0.6,2007-03-02,97.0
227.8,2007-03-03,97.0
72.9,2007-03-04,97.0
46.1,2007-03-05,97.0
2.8,2007-03-06,97.0
2.0,2007-03-07,97.0
1.2,2007-03-08,97.0
1.1,2007-03-09,97.0
1.7,2007-03-10,97.0
1.9,2007-03-11,97.0
130.1,2007-03-12,97.0
1.6,2007-03-13,97.0
173.3,2007-03-14,97.0
232.5,2007-03-15,97.0
31.6,2007-03-16,97.0
28.6,2007-03-17,97.0
1.6,2007-03-18,97.0
1.0,2007-03-19,97.0
18.2,2007-03-20,97.0
349.8,2007-03-21,97.0
87.1,2007-03-22,97.0
241.0,2007-03-23,97.0
249.8,2007-03-24,97.0
73.1,2007-03-25,97.0
278.2,2007-03-26,97.0
305.3,2007-03-27,97.0
,2007-03-28,97.0
,2007-03-29,97.0
234.8,2007-03-30,97.0
15.8,2007-03-31,97.0
2.5,2007-04-01,187.48
150.1,2007-04-02,187.48
233.6,2007-04-03,187.48
27.6,2007-04-04,187.48
164.2,2007-04-05,187.48
154.9,2007-04-06,187.48
149.4,2007-04-07,187.48
323.4,2007-04-08,187.48
420.2,2007-04-09,187.48
256.7,2007-04-10,187.48
0.7,2007-04-11,187.48
149.7,2007-04-12,187.48
77.0,2007-04-13,187.48
139.2,2007-04-14,187.48
255.1,2007-04-15,187.48
52.0,2007-04-16,187.48
326.1,2007-04-17,187.48
420.3,2007-04-18,187.48
235.9,2007-04-19,187.48
263.2,2007-04-20,187.48
57.3,2007-04-21,187.48
434.8,2007-04-22,187.48
1.0,2007-04-23,187.48
379.7,2007-04-24,187.48
194.3,2007-04-25,187.48
128.4,2007-04-26,187.48
20.5,2007-04-27,187.48
200.1,2007-04-28,187.48
178.1,2007-04-29,187.48
228.4,2007-04-30,187.48
2.0,2007-05-01,171.41
29.4,2007-05-02,171.41
114.8,2007-05-03,171.41
247.2,2007-05-04,171.41
122.5,2007-05-05,171.41
107.5,2007-05-06,171.41
1.3,2007-05-07,171.41
7.4,2007-05-08,171.41
0.7,2007-05-09,171.41
1.2,2007-05-10,171.41
1.1,2007-05-11,171.41
1.9,2007-05-12,171.41
79.2,2007-05-13,171.41
85.4,2007-05-14,171.41
0.3,2007-05-15,171.41
58.7,2007-05-16,171.41
101.3,2007-05-17,171.41
282.5,2007-05-18,171.41
52.2,2007-05-19,171.41
125.0,2007-05-20,171.41
332.4,2007-05-21,171.41
279.3,2007-05-22,171.41
88.5,2007-05-23,171.41
333.0,2007-05-24,171.41
382.6,2007-05-25,171.41
191.7,2007-05-26,171.41
308.2,2007-05-27,171.41
479.8,2007-05-28,171.41
604.5,2007-05-29,171.41
495.0,2007-05-30,171.41
397.2,2007-05-31,171.41
492.2,2007-06-01,228.29
620.8,2007-06-02,228.29
405.3,2007-06-03,228.29
396.8,2007-06-04,228.29
366.7,2007-06-05,228.29
182.6,2007-06-06,228.29
593.5,2007-06-07,228.29
248.3,2007-06-08,228.29
177.4,2007-06-09,228.29
324.3,2007-06-10,228.29
84.9,2007-06-11,228.29
69.3,2007-06-12,228.29
31.7,2007-06-13,228.29
173.3,2007-06-14,228.29
271.3,2007-06-15,228.29
171.7,2007-06-16,228.29
103.1,2007-06-17,228.29
219.5,2007-06-18,228.29
166.1,2007-06-19,228.29
33.5,2007-06-20,228.29
181.9,2007-06-21,228.29
448.0,2007-06-22,228.29
414.9,2007-06-23,228.29
330.7,2007-06-24,228.29
0.4,2007-06-25,228.29
46.8,2007-06-26,228.29
129.0,2007-06-27,228.29
82.7,2007-06-28,228.29
67.8,2007-06-29,228.29
14.2,2007-06-30,228.29
1.2,2007-07-01,136.14
192.7,2007-07-02,136.14
311.6,2007-07-03,136.14
441.4,2007-07-04,136.14
317.8,2007-07-05,136.14
252.0,2007-07-06,136.14
0.7,2007-07-07,136.14
2.0,2007-07-08,136.14
1.3,2007-07-09,136.14
0.9,2007-07-10,136.14
48.5,2007-07-11,136.14
222.8,2007-07-12,136.14
163.3,2007-07-13,136.14
0.7,2007-07-14,136.14
7.9,2007-07-15,136.14
138.7,2007-07-16,136.14
341.7,2007-07-17,136.14
4.7,2007-07-18,136.14
1.8,2007-07-19,136.14
265.0,2007-07-20,136.14
213.1,2007-07-21,136.14
331.6,2007-07-22,136.14
